#group,false,false,false,true,false,false,false
#datatype,string,long,dateTime:RFC3339,string,long,double,string
#default,_result,,,,,,
,result,table,_time,condition,serial_number,temperature,timestamp
,,0,2025-05-06T17:03:32.733135Z,lawn during daytime,328,26.41,00:27:28
,,0,2025-05-06T17:03:37.754344Z,lawn during daytime,329,26.37,00:27:33
,,0,2025-05-06T17:03:42.870238Z,lawn during daytime,330,26.35,00:27:38
,,0,2025-05-06T17:03:47.891792Z,lawn during daytime,331,26.41,00:27:43
,,0,2025-05-06T17:03:52.80756Z,lawn during daytime,332,26.43,00:27:48
,,0,2025-05-06T17:03:57.822325Z,lawn during daytime,333,26.55,00:27:53
,,0,2025-05-06T17:04:02.736882Z,lawn during daytime,334,26.61,00:27:58
,,0,2025-05-06T17:04:07.754588Z,lawn during daytime,335,26.67,00:28:03
,,0,2025-05-06T17:04:12.774124Z,lawn during daytime,336,26.77,00:28:08
,,0,2025-05-06T17:04:17.789499Z,lawn during daytime,337,26.85,00:28:13
,,0,2025-05-06T17:04:22.807421Z,lawn during daytime,338,26.87,00:28:18
,,0,2025-05-06T17:04:27.909045Z,lawn during daytime,339,26.89,00:28:23
,,0,2025-05-06T17:04:32.739448Z,lawn during daytime,340,26.95,00:28:28
,,0,2025-05-06T17:04:37.761313Z,lawn during daytime,341,26.93,00:28:33
,,0,2025-05-06T17:04:42.901591Z,lawn during daytime,342,26.99,00:28:38
,,0,2025-05-06T17:04:47.795648Z,lawn during daytime,343,27.09,00:28:43
,,0,2025-05-06T17:04:52.809934Z,lawn during daytime,344,27.17,00:28:48
,,0,2025-05-06T17:04:57.808113Z,lawn during daytime,345,27.19,00:28:53
,,0,2025-05-06T17:05:02.774091Z,lawn during daytime,346,27.25,00:28:58
,,0,2025-05-06T17:05:07.762299Z,lawn during daytime,347,27.29,00:29:03
,,0,2025-05-06T17:05:12.778845Z,lawn during daytime,348,27.27,00:29:08
,,0,2025-05-06T17:05:17.795905Z,lawn during daytime,349,27.25,00:29:13
,,0,2025-05-06T17:05:22.815121Z,lawn during daytime,350,27.27,00:29:18
,,0,2025-05-06T17:05:27.729043Z,lawn during daytime,351,27.27,00:29:23
,,0,2025-05-06T17:05:32.746205Z,lawn during daytime,352,27.37,00:29:28
,,0,2025-05-06T17:05:37.769977Z,lawn during daytime,353,27.31,00:29:33
,,0,2025-05-06T17:05:42.781331Z,lawn during daytime,354,27.37,00:29:38
,,0,2025-05-06T17:05:47.817729Z,lawn during daytime,355,27.43,00:29:43
,,0,2025-05-06T17:05:52.816908Z,lawn during daytime,356,27.41,00:29:48
,,0,2025-05-06T17:05:57.841496Z,lawn during daytime,357,27.45,00:29:53
,,0,2025-05-06T17:06:02.857467Z,lawn during daytime,358,27.41,00:29:58
,,0,2025-05-06T17:06:07.869478Z,lawn during daytime,359,27.31,00:30:03

