#group,false,false,false,true,false,false,false
#datatype,string,long,dateTime:RFC3339,string,long,double,string
#default,_result,,,,,,
,result,table,_time,condition,serial_number,temperature,timestamp
,,0,2025-05-06T12:55:12.032985Z,soldering object,106,31.61,00:08:51
,,0,2025-05-06T12:55:17.049659Z,soldering object,107,31.65,00:08:56
,,0,2025-05-06T12:55:21.965236Z,soldering object,108,31.73,00:09:01
,,0,2025-05-06T12:55:26.983286Z,soldering object,109,31.81,00:09:06
,,0,2025-05-06T12:55:32.001201Z,soldering object,110,31.83,00:09:11
,,0,2025-05-06T12:55:37.019576Z,soldering object,111,31.81,00:09:16
,,0,2025-05-06T12:55:42.035446Z,soldering object,112,31.71,00:09:21
,,0,2025-05-06T12:55:46.949288Z,soldering object,113,31.65,00:09:26
,,0,2025-05-06T12:55:51.971321Z,soldering object,114,31.59,00:09:31
,,0,2025-05-06T12:55:56.985738Z,soldering object,115,31.51,00:09:36
,,0,2025-05-06T12:56:02.123631Z,soldering object,116,31.45,00:09:41
,,0,2025-05-06T12:56:07.021719Z,soldering object,117,31.39,00:09:46
,,0,2025-05-06T12:56:12.068242Z,soldering object,118,31.33,00:09:51
,,0,2025-05-06T12:56:17.057942Z,soldering object,119,31.21,00:09:56
,,0,2025-05-06T12:56:22.074062Z,soldering object,120,31.11,00:10:01
,,0,2025-05-06T12:56:26.940259Z,soldering object,121,31.07,00:10:06
,,0,2025-05-06T12:56:32.022453Z,soldering object,122,31.01,00:10:11
,,0,2025-05-06T12:56:37.12567Z,soldering object,123,30.93,00:10:16
,,0,2025-05-06T12:56:42.152307Z,soldering object,124,30.97,00:10:21
,,0,2025-05-06T12:56:47.380857Z,soldering object,125,30.95,00:10:26
,,0,2025-05-06T12:56:51.982932Z,soldering object,126,30.85,00:10:31
,,0,2025-05-06T12:56:57.408992Z,soldering object,127,30.91,00:10:36
,,0,2025-05-06T12:57:02.019563Z,soldering object,128,31.33,00:10:41
,,0,2025-05-06T12:57:07.129602Z,soldering object,129,31.57,00:10:46
,,0,2025-05-06T12:57:12.045105Z,soldering object,130,31.77,00:10:51
,,0,2025-05-06T12:57:16.959961Z,soldering object,131,31.79,00:10:56
,,0,2025-05-06T12:57:21.977585Z,soldering object,132,31.89,00:11:01
,,0,2025-05-06T12:57:26.996966Z,soldering object,133,31.99,00:11:06
,,0,2025-05-06T12:57:32.012696Z,soldering object,134,32.13,00:11:11
,,0,2025-05-06T12:57:37.033458Z,soldering object,135,32.33,00:11:16
,,0,2025-05-06T12:57:41.951771Z,soldering object,136,32.43,00:11:21
,,0,2025-05-06T12:57:46.967177Z,soldering object,137,32.45,00:11:26
,,0,2025-05-06T12:57:51.982281Z,soldering object,138,32.49,00:11:31
,,0,2025-05-06T12:57:57.003337Z,soldering object,139,32.57,00:11:36
,,0,2025-05-06T12:58:02.017696Z,soldering object,140,32.67,00:11:41
,,0,2025-05-06T12:58:07.192144Z,soldering object,141,32.69,00:11:46
,,0,2025-05-06T12:58:11.949013Z,soldering object,142,32.67,00:11:51
,,0,2025-05-06T12:58:17.07063Z,soldering object,143,32.69,00:11:56
,,0,2025-05-06T12:58:21.987208Z,soldering object,144,32.75,00:12:01
,,0,2025-05-06T12:58:27.008694Z,soldering object,145,32.81,00:12:06
,,0,2025-05-06T12:58:32.020111Z,soldering object,146,33.11,00:12:11
,,0,2025-05-06T12:58:37.040281Z,soldering object,147,33.21,00:12:16
,,0,2025-05-06T12:58:41.9527Z,soldering object,148,33.41,00:12:21
,,0,2025-05-06T12:58:47.07292Z,soldering object,149,33.49,00:12:26
,,0,2025-05-06T12:58:51.987809Z,soldering object,150,33.57,00:12:31
,,0,2025-05-06T12:58:57.009118Z,soldering object,151,33.53,00:12:36
,,0,2025-05-06T12:59:02.408498Z,soldering object,152,33.63,00:12:41
,,0,2025-05-06T12:59:07.040921Z,soldering object,153,33.71,00:12:46
,,0,2025-05-06T12:59:11.956701Z,soldering object,154,33.65,00:12:51
,,0,2025-05-06T12:59:17.075628Z,soldering object,155,33.53,00:12:56
,,0,2025-05-06T12:59:21.994765Z,soldering object,156,33.41,00:13:01
,,0,2025-05-06T12:59:27.177815Z,soldering object,157,33.25,00:13:06
,,0,2025-05-06T12:59:32.026662Z,soldering object,158,33.27,00:13:11
,,0,2025-05-06T12:59:37.047954Z,soldering object,159,33.27,00:13:16
,,0,2025-05-06T12:59:42.061624Z,soldering object,160,,00:13:21
,,0,2025-05-06T12:59:48.151572Z,soldering object,161,33.59,00:13:26
,,0,2025-05-06T12:59:51.993923Z,soldering object,162,33.61,00:13:31
,,0,2025-05-06T12:59:57.011875Z,soldering object,163,33.61,00:13:36
,,0,2025-05-06T13:00:02.037487Z,soldering object,164,33.45,00:13:41
,,0,2025-05-06T13:00:07.050186Z,soldering object,165,33.33,00:13:46
,,0,2025-05-06T13:00:11.963944Z,soldering object,166,33.03,00:13:51
,,0,2025-05-06T13:00:17.082639Z,soldering object,167,32.73,00:13:56
,,0,2025-05-06T13:00:21.982095Z,soldering object,168,32.95,00:14:01
,,0,2025-05-06T13:00:27.122697Z,soldering object,169,33.63,00:14:06
,,0,2025-05-06T13:00:32.051642Z,soldering object,170,34.31,00:14:11
,,0,2025-05-06T13:00:36.947611Z,soldering object,171,34.27,00:14:16
,,0,2025-05-06T13:00:42.067487Z,soldering object,172,34.53,00:14:21
,,0,2025-05-06T13:00:46.983478Z,soldering object,173,34.57,00:14:26
,,0,2025-05-06T13:00:52.19396Z,soldering object,174,34.69,00:14:31
,,0,2025-05-06T13:00:57.227786Z,soldering object,175,34.85,00:14:36
,,0,2025-05-06T13:01:02.012926Z,soldering object,176,35.13,00:14:41
,,0,2025-05-06T13:01:07.154564Z,soldering object,177,35.35,00:14:46
,,0,2025-05-06T13:01:12.243962Z,soldering object,178,35.35,00:14:51
,,0,2025-05-06T13:01:17.040367Z,soldering object,179,35.39,00:14:56
,,0,2025-05-06T13:01:22.006936Z,soldering object,180,35.69,00:15:01
,,0,2025-05-06T13:01:27.021494Z,soldering object,181,35.71,00:15:06
,,0,2025-05-06T13:01:32.107063Z,soldering object,182,35.77,00:15:11
,,0,2025-05-06T13:01:36.955008Z,soldering object,183,35.81,00:15:16
,,0,2025-05-06T13:01:42.075408Z,soldering object,184,35.97,00:15:21
,,0,2025-05-06T13:01:46.948354Z,soldering object,185,36.05,00:15:26
,,0,2025-05-06T13:01:52.008231Z,soldering object,186,36.33,00:15:31
,,0,2025-05-06T13:01:57.025683Z,soldering object,187,36.31,00:15:36
,,0,2025-05-06T13:02:02.042216Z,soldering object,188,36.27,00:15:41
,,0,2025-05-06T13:02:06.959077Z,soldering object,189,36.43,00:15:46
,,0,2025-05-06T13:02:12.079866Z,soldering object,190,36.55,00:15:51
,,0,2025-05-06T13:02:17.101391Z,soldering object,191,36.57,00:15:56
,,0,2025-05-06T13:02:22.010987Z,soldering object,192,36.53,00:16:01
,,0,2025-05-06T13:02:27.028497Z,soldering object,193,36.47,00:16:06
,,0,2025-05-06T13:02:32.046152Z,soldering object,194,36.37,00:16:11
,,0,2025-05-06T13:02:36.971453Z,soldering object,195,36.57,00:16:16
,,0,2025-05-06T13:02:41.991609Z,soldering object,196,36.63,00:16:21
,,0,2025-05-06T13:02:47.100935Z,soldering object,197,36.49,00:16:26
,,0,2025-05-06T13:02:52.013855Z,soldering object,198,36.33,00:16:31
,,0,2025-05-06T13:02:56.943412Z,soldering object,199,36.15,00:16:36
,,0,2025-05-06T13:03:02.274503Z,soldering object,200,36.03,00:16:41
,,0,2025-05-06T13:03:06.966699Z,soldering object,201,35.85,00:16:46
,,0,2025-05-06T13:03:11.983676Z,soldering object,202,35.97,00:16:51
,,0,2025-05-06T13:03:16.998267Z,soldering object,203,36.19,00:16:56
,,0,2025-05-06T13:03:22.01737Z,soldering object,204,36.19,00:17:01
,,0,2025-05-06T13:03:27.035581Z,soldering object,205,36.21,00:17:06
,,0,2025-05-06T13:03:32.061609Z,soldering object,206,36.05,00:17:11
,,0,2025-05-06T13:03:36.967157Z,soldering object,207,35.97,00:17:16
,,0,2025-05-06T13:03:41.985712Z,soldering object,208,36.67,00:17:21
,,0,2025-05-06T13:03:47.002614Z,soldering object,209,36.99,00:17:26
,,0,2025-05-06T13:03:52.020566Z,soldering object,210,37.09,00:17:31
,,0,2025-05-06T13:03:57.038314Z,soldering object,211,37.19,00:17:36
,,0,2025-05-06T13:04:01.954702Z,soldering object,212,37.37,00:17:41
,,0,2025-05-06T13:04:06.974355Z,soldering object,213,37.45,00:17:46
,,0,2025-05-06T13:04:11.988568Z,soldering object,214,37.57,00:17:51
,,0,2025-05-06T13:04:16.943129Z,soldering object,215,37.77,00:17:56
,,0,2025-05-06T13:04:22.024083Z,soldering object,216,37.85,00:18:01
,,0,2025-05-06T13:04:27.212694Z,soldering object,217,38.63,00:18:06
,,0,2025-05-06T13:04:31.962425Z,soldering object,218,38.93,00:18:11
,,0,2025-05-06T13:04:37.077859Z,soldering object,219,39.37,00:18:16
,,0,2025-05-06T13:04:41.991175Z,soldering object,220,40.51,00:18:21
,,0,2025-05-06T13:04:47.009657Z,soldering object,221,41.03,00:18:26
,,0,2025-05-06T13:04:52.095614Z,soldering object,222,41.41,00:18:31
,,0,2025-05-06T13:04:57.148561Z,soldering object,223,41.97,00:18:36
,,0,2025-05-06T13:05:01.969667Z,soldering object,224,42.25,00:18:41
,,0,2025-05-06T13:05:07.087888Z,soldering object,225,42.57,00:18:46
,,0,2025-05-06T13:05:11.999155Z,soldering object,226,42.79,00:18:51
,,0,2025-05-06T13:05:16.948952Z,soldering object,227,42.95,00:18:56
,,0,2025-05-06T13:05:22.030837Z,soldering object,228,43.15,00:19:01
,,0,2025-05-06T13:05:27.048308Z,soldering object,229,43.31,00:19:06
,,0,2025-05-06T13:05:31.963989Z,soldering object,230,43.45,00:19:11
,,0,2025-05-06T13:05:36.986448Z,soldering object,231,43.51,00:19:16
,,0,2025-05-06T13:05:42.001929Z,soldering object,232,43.69,00:19:21
,,0,2025-05-06T13:05:47.01995Z,soldering object,233,44.15,00:19:26
,,0,2025-05-06T13:05:52.136994Z,soldering object,234,45.23,00:19:31
,,0,2025-05-06T13:05:56.989168Z,soldering object,235,45.71,00:19:36
,,0,2025-05-06T13:06:01.966554Z,soldering object,236,45.99,00:19:41
,,0,2025-05-06T13:06:06.983997Z,soldering object,237,46.27,00:19:46
,,0,2025-05-06T13:06:12.003532Z,soldering object,238,46.53,00:19:51
,,0,2025-05-06T13:06:17.020505Z,soldering object,239,46.75,00:19:56
,,0,2025-05-06T13:06:22.039181Z,soldering object,240,46.87,00:20:01
,,0,2025-05-06T13:06:27.168343Z,soldering object,241,46.97,00:20:06
,,0,2025-05-06T13:06:32.192137Z,soldering object,242,47.01,00:20:11
,,0,2025-05-06T13:06:36.988797Z,soldering object,243,46.99,00:20:16
,,0,2025-05-06T13:06:42.005325Z,soldering object,244,46.85,00:20:21
,,0,2025-05-06T13:06:47.077398Z,soldering object,245,46.79,00:20:26
,,0,2025-05-06T13:06:52.077339Z,soldering object,246,47.07,00:20:31
,,0,2025-05-06T13:06:56.955074Z,soldering object,247,47.45,00:20:36
,,0,2025-05-06T13:07:02.244684Z,soldering object,248,47.89,00:20:41
,,0,2025-05-06T13:07:06.973012Z,soldering object,249,48.17,00:20:46
,,0,2025-05-06T13:07:12.18223Z,soldering object,250,48.33,00:20:51
,,0,2025-05-06T13:07:17.03803Z,soldering object,251,48.51,00:20:56
,,0,2025-05-06T13:07:22.099801Z,soldering object,252,48.91,00:21:01
,,0,2025-05-06T13:07:26.959283Z,soldering object,253,49.11,00:21:06
,,0,2025-05-06T13:07:31.977281Z,soldering object,254,49.29,00:21:11
,,0,2025-05-06T13:07:36.997791Z,soldering object,255,49.35,00:21:16
,,0,2025-05-06T13:07:42.011692Z,soldering object,256,49.33,00:21:21
,,0,2025-05-06T13:07:47.030027Z,soldering object,257,49.27,00:21:26
,,0,2025-05-06T13:07:52.047495Z,soldering object,258,49.21,00:21:31
,,0,2025-05-06T13:07:56.96706Z,soldering object,259,49.09,00:21:36
,,0,2025-05-06T13:08:01.98095Z,soldering object,260,48.99,00:21:41
,,0,2025-05-06T13:08:07.00062Z,soldering object,261,49.51,00:21:46
,,0,2025-05-06T13:08:12.020597Z,soldering object,262,52.07,00:21:51
,,0,2025-05-06T13:08:17.037514Z,soldering object,263,54.19,00:21:56
,,0,2025-05-06T13:08:22.050892Z,soldering object,264,55.17,00:22:01
,,0,2025-05-06T13:08:26.966912Z,soldering object,265,56.41,00:22:06
,,0,2025-05-06T13:08:31.983564Z,soldering object,266,58.15,00:22:11
,,0,2025-05-06T13:08:37.107319Z,soldering object,267,59.67,00:22:16
,,0,2025-05-06T13:08:42.017984Z,soldering object,268,60.79,00:22:21
,,0,2025-05-06T13:08:47.03715Z,soldering object,269,61.85,00:22:26
,,0,2025-05-06T13:08:52.236278Z,soldering object,270,62.75,00:22:31
,,0,2025-05-06T13:08:56.969261Z,soldering object,271,63.89,00:22:36
,,0,2025-05-06T13:09:01.990598Z,soldering object,272,64.83,00:22:41
,,0,2025-05-06T13:09:07.00935Z,soldering object,273,66.61,00:22:46
,,0,2025-05-06T13:09:12.022151Z,soldering object,274,67.39,00:22:51
,,0,2025-05-06T13:09:17.042742Z,soldering object,275,67.81,00:22:56
,,0,2025-05-06T13:09:22.19103Z,soldering object,276,68.01,00:23:01
,,0,2025-05-06T13:09:26.980705Z,soldering object,277,67.79,00:23:06
,,0,2025-05-06T13:09:31.989587Z,soldering object,278,67.61,00:23:11
,,0,2025-05-06T13:09:37.007374Z,soldering object,279,68.27,00:23:16
,,0,2025-05-06T13:09:42.127671Z,soldering object,280,68.83,00:23:21
,,0,2025-05-06T13:09:47.04301Z,soldering object,281,69.43,00:23:26
,,0,2025-05-06T13:09:52.060818Z,soldering object,282,70.17,00:23:31
,,0,2025-05-06T13:09:56.974816Z,soldering object,283,70.83,00:23:36
,,0,2025-05-06T13:10:02.001099Z,soldering object,284,70.97,00:23:41
,,0,2025-05-06T13:10:07.012965Z,soldering object,285,70.95,00:23:46
,,0,2025-05-06T13:10:12.032441Z,soldering object,286,70.93,00:23:51
,,0,2025-05-06T13:10:17.046298Z,soldering object,287,70.95,00:23:56
,,0,2025-05-06T13:10:22.064004Z,soldering object,288,71.29,00:24:01
,,0,2025-05-06T13:10:26.98404Z,soldering object,289,72.13,00:24:06
,,0,2025-05-06T13:10:31.999747Z,soldering object,290,70.87,00:24:11
,,0,2025-05-06T13:10:37.116536Z,soldering object,291,69.95,00:24:16
,,0,2025-05-06T13:10:42.131945Z,soldering object,292,69.29,00:24:21
,,0,2025-05-06T13:10:47.049499Z,soldering object,293,68.99,00:24:26
,,0,2025-05-06T13:10:52.273315Z,soldering object,294,68.47,00:24:31
,,0,2025-05-06T13:10:56.987324Z,soldering object,295,68.07,00:24:36
,,0,2025-05-06T13:11:01.999313Z,soldering object,296,68.57,00:24:41
,,0,2025-05-06T13:11:07.234555Z,soldering object,297,68.81,00:24:46
,,0,2025-05-06T13:11:12.037984Z,soldering object,298,70.51,00:24:51
,,0,2025-05-06T13:11:17.054276Z,soldering object,299,71.77,00:24:56
,,0,2025-05-06T13:11:21.971037Z,soldering object,300,72.47,00:25:01
,,0,2025-05-06T13:11:26.985577Z,soldering object,301,72.89,00:25:06
,,0,2025-05-06T13:11:32.004064Z,soldering object,302,73.13,00:25:11
,,0,2025-05-06T13:11:37.020935Z,soldering object,303,73.39,00:25:16
,,0,2025-05-06T13:11:42.038066Z,soldering object,304,73.93,00:25:21
,,0,2025-05-06T13:11:47.056856Z,soldering object,305,74.25,00:25:26
,,0,2025-05-06T13:11:52.073482Z,soldering object,306,74.99,00:25:31
,,0,2025-05-06T13:11:56.987991Z,soldering object,307,75.23,00:25:36
,,0,2025-05-06T13:12:02.006287Z,soldering object,308,75.75,00:25:41
,,0,2025-05-06T13:12:07.023368Z,soldering object,309,76.07,00:25:46
,,0,2025-05-06T13:12:12.042062Z,soldering object,310,76.05,00:25:51
,,0,2025-05-06T13:12:16.956839Z,soldering object,311,76.03,00:25:56
,,0,2025-05-06T13:12:21.970786Z,soldering object,312,76.19,00:26:01
,,0,2025-05-06T13:12:26.952722Z,soldering object,313,75.85,00:26:06
,,0,2025-05-06T13:12:32.01016Z,soldering object,314,75.29,00:26:11
,,0,2025-05-06T13:12:37.029743Z,soldering object,315,74.75,00:26:16
,,0,2025-05-06T13:12:41.96614Z,soldering object,316,74.41,00:26:21
,,0,2025-05-06T13:12:47.066693Z,soldering object,317,73.81,00:26:26
,,0,2025-05-06T13:12:52.079686Z,soldering object,318,73.81,00:26:31
,,0,2025-05-06T13:12:57.217797Z,soldering object,319,75.25,00:26:36
,,0,2025-05-06T13:13:02.013523Z,soldering object,320,76.15,00:26:41
,,0,2025-05-06T13:13:07.041986Z,soldering object,321,76.55,00:26:46
